Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,,,Microsoft.AspNetCore.Mvc.NewtonsoftJson 9.0.0,,,,,"Microsoft.AspNetCore.Mvc.NewtonsoftJson, 9.0.0  Recommendation:  Remove Microsoft.AspNetCore.Mvc.NewtonsoftJson, and replace with new package Microsoft.AspNetCore.Mvc.NewtonsoftJson 10.0.5"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,,,Microsoft.EntityFrameworkCore 9.0.0,,,,,"Microsoft.EntityFrameworkCore, 9.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.5"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,,,Microsoft.EntityFrameworkCore.Design 9.0.0,,,,,"Microsoft.EntityFrameworkCore.Design, 9.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.5"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,,,Microsoft.AspNetCore.Components.WebAssembly.Server 9.0.0,,,,,"Microsoft.AspNetCore.Components.WebAssembly.Server, 9.0.0  Recommendation:  Remove Microsoft.AspNetCore.Components.WebAssembly.Server, and replace with new package Microsoft.AspNetCore.Components.WebAssembly.Server 10.0.5"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,,,AutoMapper.Extensions.Microsoft.DependencyInjection 12.0.1,,,,,"AutoMapper.Extensions.Microsoft.DependencyInjection, 12.0.1  Recommendation:  The functionality of this package is now included directly in AutoMapper. Remove AutoMapper.Extensions.Microsoft.DependencyInjection, and replace with new package AutoMapper.Extensions.Microsoft.DependencyInjection, 12.0.1"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,,,FluentValidation.AspNetCore 11.3.1,,,,,"FluentValidation.AspNetCore, 11.3.1  Recommendation:  Should be replaced. Remove FluentValidation.AspNetCore, and replace with new package FluentValidation.AspNetCore, 11.3.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Helpers\JwtHelper.cs,51,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,return new JwtSecurityTokenHandler().WriteToken(token);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Helpers\JwtHelper.cs,51,12,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.#ctor,,,,,return new JwtSecurityTokenHandler().WriteToken(token);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Helpers\JwtHelper.cs,51,12,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.WriteToken(Microsoft.IdentityModel.Tokens.SecurityToken),,,,,return new JwtSecurityTokenHandler().WriteToken(token);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Helpers\JwtHelper.cs,44,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityToken,,,,,"var token = new JwtSecurityToken(                  issuer: _configuration[""Jwt:Issuer""],                  audience: _configuration[""Jwt:Audience""],                  claims: claims,                  expires: DateTime.UtcNow.AddMinutes(expiresInMinutes),                  signingCredentials: credentials);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Helpers\JwtHelper.cs,44,12,"M:System.IdentityModel.Tokens.Jwt.JwtSecurityToken.#ctor(System.String,System.String,System.Collections.Generic.IEnumerable{System.Security.Claims.Claim},System.Nullable{System.DateTime},System.Nullable{System.DateTime},Microsoft.IdentityModel.Tokens.SigningCredentials)",,,,,"var token = new JwtSecurityToken(                  issuer: _configuration[""Jwt:Issuer""],                  audience: _configuration[""Jwt:Audience""],                  claims: claims,                  expires: DateTime.UtcNow.AddMinutes(expiresInMinutes),                  signingCredentials: credentials);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Services\FormFactor.cs,13,12,P:System.Environment.OSVersion,,,,,return Environment.OSVersion.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,94,28,P:Microsoft.AspNetCore.Authentication.JwtBearer.MessageReceivedContext.Token,,,,,context.Token = accessToken;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,86,28,P:Microsoft.AspNetCore.Authentication.JwtBearer.MessageReceivedContext.Token,,,,,context.Token = cookieToken;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,48,16,P:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerEvents.OnMessageReceived,,,,,"options.Events = new JwtBearerEvents                 {                     OnChallenge = async context =>                     {                         context.HandleResponse();                          var path = context.Request.Path;                         var accept = context.Request.Headers.Accept.ToString();                         var isApiOrHub = path.StartsWithSegments(""/api"") || path.StartsWithSegments(""/hubs"");                         var expectsHtml = accept.Contains(""text/html"", StringComparison.OrdinalIgnoreCase);                          if (!isApiOrHub && expectsHtml)                         {                             var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");                             context.Response.Redirect($""/login?returnUrl={returnUrl}"");                             return;                         }                          context.Response.StatusCode = 401;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""Unauthorized. Please log in to continue."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     OnForbidden = async context =>                     {                         context.Response.StatusCode = 403;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""You do not have permission to perform this action."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     // Read JWT from cookie for normal requests and from query string for SignalR hub connections                     OnMessageReceived = context =>                     {                         var cookieToken = context.Request.Cookies[""taskflow_token""];                         if (!string.IsNullOrEmpty(cookieToken))                         {                             context.Token = cookieToken;                             return Task.CompletedTask;                         }                          var accessToken = context.Request.Query[""access_token""];                         var path = context.HttpContext.Request.Path;                         if (!string.IsNullOrEmpty(accessToken) && path.StartsWithSegments(""/hubs""))                         {                             context.Token = accessToken;                         }                         return Task.CompletedTask;                     }                 };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,48,16,P:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerEvents.OnForbidden,,,,,"options.Events = new JwtBearerEvents                 {                     OnChallenge = async context =>                     {                         context.HandleResponse();                          var path = context.Request.Path;                         var accept = context.Request.Headers.Accept.ToString();                         var isApiOrHub = path.StartsWithSegments(""/api"") || path.StartsWithSegments(""/hubs"");                         var expectsHtml = accept.Contains(""text/html"", StringComparison.OrdinalIgnoreCase);                          if (!isApiOrHub && expectsHtml)                         {                             var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");                             context.Response.Redirect($""/login?returnUrl={returnUrl}"");                             return;                         }                          context.Response.StatusCode = 401;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""Unauthorized. Please log in to continue."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     OnForbidden = async context =>                     {                         context.Response.StatusCode = 403;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""You do not have permission to perform this action."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     // Read JWT from cookie for normal requests and from query string for SignalR hub connections                     OnMessageReceived = context =>                     {                         var cookieToken = context.Request.Cookies[""taskflow_token""];                         if (!string.IsNullOrEmpty(cookieToken))                         {                             context.Token = cookieToken;                             return Task.CompletedTask;                         }                          var accessToken = context.Request.Query[""access_token""];                         var path = context.HttpContext.Request.Path;                         if (!string.IsNullOrEmpty(accessToken) && path.StartsWithSegments(""/hubs""))                         {                             context.Token = accessToken;                         }                         return Task.CompletedTask;                     }                 };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,61,28,T:System.Uri,,,,,"var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,52,24,M:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerChallengeContext.HandleResponse,,,,,context.HandleResponse();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,48,16,P:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerEvents.OnChallenge,,,,,"options.Events = new JwtBearerEvents                 {                     OnChallenge = async context =>                     {                         context.HandleResponse();                          var path = context.Request.Path;                         var accept = context.Request.Headers.Accept.ToString();                         var isApiOrHub = path.StartsWithSegments(""/api"") || path.StartsWithSegments(""/hubs"");                         var expectsHtml = accept.Contains(""text/html"", StringComparison.OrdinalIgnoreCase);                          if (!isApiOrHub && expectsHtml)                         {                             var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");                             context.Response.Redirect($""/login?returnUrl={returnUrl}"");                             return;                         }                          context.Response.StatusCode = 401;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""Unauthorized. Please log in to continue."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     OnForbidden = async context =>                     {                         context.Response.StatusCode = 403;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""You do not have permission to perform this action."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     // Read JWT from cookie for normal requests and from query string for SignalR hub connections                     OnMessageReceived = context =>                     {                         var cookieToken = context.Request.Cookies[""taskflow_token""];                         if (!string.IsNullOrEmpty(cookieToken))                         {                             context.Token = cookieToken;                             return Task.CompletedTask;                         }                          var accessToken = context.Request.Query[""access_token""];                         var path = context.HttpContext.Request.Path;                         if (!string.IsNullOrEmpty(accessToken) && path.StartsWithSegments(""/hubs""))                         {                             context.Token = accessToken;                         }                         return Task.CompletedTask;                     }                 };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,48,16,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerEvents,,,,,"options.Events = new JwtBearerEvents                 {                     OnChallenge = async context =>                     {                         context.HandleResponse();                          var path = context.Request.Path;                         var accept = context.Request.Headers.Accept.ToString();                         var isApiOrHub = path.StartsWithSegments(""/api"") || path.StartsWithSegments(""/hubs"");                         var expectsHtml = accept.Contains(""text/html"", StringComparison.OrdinalIgnoreCase);                          if (!isApiOrHub && expectsHtml)                         {                             var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");                             context.Response.Redirect($""/login?returnUrl={returnUrl}"");                             return;                         }                          context.Response.StatusCode = 401;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""Unauthorized. Please log in to continue."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     OnForbidden = async context =>                     {                         context.Response.StatusCode = 403;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""You do not have permission to perform this action."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     // Read JWT from cookie for normal requests and from query string for SignalR hub connections                     OnMessageReceived = context =>                     {                         var cookieToken = context.Request.Cookies[""taskflow_token""];                         if (!string.IsNullOrEmpty(cookieToken))                         {                             context.Token = cookieToken;                             return Task.CompletedTask;                         }                          var accessToken = context.Request.Query[""access_token""];                         var path = context.HttpContext.Request.Path;                         if (!string.IsNullOrEmpty(accessToken) && path.StartsWithSegments(""/hubs""))                         {                             context.Token = accessToken;                         }                         return Task.CompletedTask;                     }                 };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,48,16,M:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerEvents.#ctor,,,,,"options.Events = new JwtBearerEvents                 {                     OnChallenge = async context =>                     {                         context.HandleResponse();                          var path = context.Request.Path;                         var accept = context.Request.Headers.Accept.ToString();                         var isApiOrHub = path.StartsWithSegments(""/api"") || path.StartsWithSegments(""/hubs"");                         var expectsHtml = accept.Contains(""text/html"", StringComparison.OrdinalIgnoreCase);                          if (!isApiOrHub && expectsHtml)                         {                             var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");                             context.Response.Redirect($""/login?returnUrl={returnUrl}"");                             return;                         }                          context.Response.StatusCode = 401;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""Unauthorized. Please log in to continue."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     OnForbidden = async context =>                     {                         context.Response.StatusCode = 403;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""You do not have permission to perform this action."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     // Read JWT from cookie for normal requests and from query string for SignalR hub connections                     OnMessageReceived = context =>                     {                         var cookieToken = context.Request.Cookies[""taskflow_token""];                         if (!string.IsNullOrEmpty(cookieToken))                         {                             context.Token = cookieToken;                             return Task.CompletedTask;                         }                          var accessToken = context.Request.Query[""access_token""];                         var path = context.HttpContext.Request.Path;                         if (!string.IsNullOrEmpty(accessToken) && path.StartsWithSegments(""/hubs""))                         {                             context.Token = accessToken;                         }                         return Task.CompletedTask;                     }                 };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,48,16,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerEvents,,,,,"options.Events = new JwtBearerEvents                 {                     OnChallenge = async context =>                     {                         context.HandleResponse();                          var path = context.Request.Path;                         var accept = context.Request.Headers.Accept.ToString();                         var isApiOrHub = path.StartsWithSegments(""/api"") || path.StartsWithSegments(""/hubs"");                         var expectsHtml = accept.Contains(""text/html"", StringComparison.OrdinalIgnoreCase);                          if (!isApiOrHub && expectsHtml)                         {                             var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");                             context.Response.Redirect($""/login?returnUrl={returnUrl}"");                             return;                         }                          context.Response.StatusCode = 401;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""Unauthorized. Please log in to continue."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     OnForbidden = async context =>                     {                         context.Response.StatusCode = 403;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""You do not have permission to perform this action."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     // Read JWT from cookie for normal requests and from query string for SignalR hub connections                     OnMessageReceived = context =>                     {                         var cookieToken = context.Request.Cookies[""taskflow_token""];                         if (!string.IsNullOrEmpty(cookieToken))                         {                             context.Token = cookieToken;                             return Task.CompletedTask;                         }                          var accessToken = context.Request.Query[""access_token""];                         var path = context.HttpContext.Request.Path;                         if (!string.IsNullOrEmpty(accessToken) && path.StartsWithSegments(""/hubs""))                         {                             context.Token = accessToken;                         }                         return Task.CompletedTask;                     }                 };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,48,16,P:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerOptions.Events,,,,,"options.Events = new JwtBearerEvents                 {                     OnChallenge = async context =>                     {                         context.HandleResponse();                          var path = context.Request.Path;                         var accept = context.Request.Headers.Accept.ToString();                         var isApiOrHub = path.StartsWithSegments(""/api"") || path.StartsWithSegments(""/hubs"");                         var expectsHtml = accept.Contains(""text/html"", StringComparison.OrdinalIgnoreCase);                          if (!isApiOrHub && expectsHtml)                         {                             var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");                             context.Response.Redirect($""/login?returnUrl={returnUrl}"");                             return;                         }                          context.Response.StatusCode = 401;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""Unauthorized. Please log in to continue."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     OnForbidden = async context =>                     {                         context.Response.StatusCode = 403;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""You do not have permission to perform this action."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     // Read JWT from cookie for normal requests and from query string for SignalR hub connections                     OnMessageReceived = context =>                     {                         var cookieToken = context.Request.Cookies[""taskflow_token""];                         if (!string.IsNullOrEmpty(cookieToken))                         {                             context.Token = cookieToken;                             return Task.CompletedTask;                         }                          var accessToken = context.Request.Query[""access_token""];                         var path = context.HttpContext.Request.Path;                         if (!string.IsNullOrEmpty(accessToken) && path.StartsWithSegments(""/hubs""))                         {                             context.Token = accessToken;                         }                         return Task.CompletedTask;                     }                 };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,36,16,P:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerOptions.TokenValidationParameters,,,,,"options.TokenValidationParameters = new TokenValidationParameters                 {                     ValidateIssuer = true,                     ValidateAudience = true,                     ValidateLifetime = true,                     ValidateIssuerSigningKey = true,                     ValidIssuer = jwtIssuer,                     ValidAudience = jwtAudience,                     IssuerSigningKey = new SymmetricSecurityKey(Encoding.UTF8.GetBytes(jwtKey))                 };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,32,16,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults,,,,,options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,32,16,F:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults.AuthenticationScheme,,,,,options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,31,16,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults,,,,,options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,31,16,F:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults.AuthenticationScheme,,,,,options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,29,12,T:Microsoft.Extensions.DependencyInjection.JwtBearerExtensions,,,,,"services.AddAuthentication(options =>             {                 options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;                 options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme;             })             .AddJwtBearer(options =>             {                 options.TokenValidationParameters = new TokenValidationParameters                 {                     ValidateIssuer = true,                     ValidateAudience = true,                     ValidateLifetime = true,                     ValidateIssuerSigningKey = true,                     ValidIssuer = jwtIssuer,                     ValidAudience = jwtAudience,                     IssuerSigningKey = new SymmetricSecurityKey(Encoding.UTF8.GetBytes(jwtKey))                 };                  // Return JSON for auth failures instead of default plain text                 options.Events = new JwtBearerEvents                 {                     OnChallenge = async context =>                     {                         context.HandleResponse();                          var path = context.Request.Path;                         var accept = context.Request.Headers.Accept.ToString();                         var isApiOrHub = path.StartsWithSegments(""/api"") || path.StartsWithSegments(""/hubs"");                         var expectsHtml = accept.Contains(""text/html"", StringComparison.OrdinalIgnoreCase);                          if (!isApiOrHub && expectsHtml)                         {                             var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");                             context.Response.Redirect($""/login?returnUrl={returnUrl}"");                             return;                         }                          context.Response.StatusCode = 401;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""Unauthorized. Please log in to continue."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     OnForbidden = async context =>                     {                         context.Response.StatusCode = 403;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""You do not have permission to perform this action."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     // Read JWT from cookie for normal requests and from query string for SignalR hub connections                     OnMessageReceived = context =>                     {                         var cookieToken = context.Request.Cookies[""taskflow_token""];                         if (!string.IsNullOrEmpty(cookieToken))                         {                             context.Token = cookieToken;                             return Task.CompletedTask;                         }                          var accessToken = context.Request.Query[""access_token""];                         var path = context.HttpContext.Request.Path;                         if (!string.IsNullOrEmpty(accessToken) && path.StartsWithSegments(""/hubs""))                         {                             context.Token = accessToken;                         }                         return Task.CompletedTask;                     }                 };             });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Maui_Task\Maui_Task.Web\Maui_Task.Web.csproj,File,Maui_Task\Maui_Task.Web\Extensions\TaskFlowServiceExtensions.cs,29,12,"M:Microsoft.Extensions.DependencyInjection.JwtBearerExtensions.AddJwtBearer(Microsoft.AspNetCore.Authentication.AuthenticationBuilder,System.Action{Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerOptions})",,,,,"services.AddAuthentication(options =>             {                 options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;                 options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme;             })             .AddJwtBearer(options =>             {                 options.TokenValidationParameters = new TokenValidationParameters                 {                     ValidateIssuer = true,                     ValidateAudience = true,                     ValidateLifetime = true,                     ValidateIssuerSigningKey = true,                     ValidIssuer = jwtIssuer,                     ValidAudience = jwtAudience,                     IssuerSigningKey = new SymmetricSecurityKey(Encoding.UTF8.GetBytes(jwtKey))                 };                  // Return JSON for auth failures instead of default plain text                 options.Events = new JwtBearerEvents                 {                     OnChallenge = async context =>                     {                         context.HandleResponse();                          var path = context.Request.Path;                         var accept = context.Request.Headers.Accept.ToString();                         var isApiOrHub = path.StartsWithSegments(""/api"") || path.StartsWithSegments(""/hubs"");                         var expectsHtml = accept.Contains(""text/html"", StringComparison.OrdinalIgnoreCase);                          if (!isApiOrHub && expectsHtml)                         {                             var returnUrl = Uri.EscapeDataString($""{context.Request.Path}{context.Request.QueryString}"");                             context.Response.Redirect($""/login?returnUrl={returnUrl}"");                             return;                         }                          context.Response.StatusCode = 401;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""Unauthorized. Please log in to continue."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     OnForbidden = async context =>                     {                         context.Response.StatusCode = 403;                         context.Response.ContentType = ""application/json"";                         var errorResponse = new { success = false, message = ""You do not have permission to perform this action."" };                         var json = JsonConvert.SerializeObject(errorResponse);                         await context.Response.Body.WriteAsync(System.Text.Encoding.UTF8.GetBytes(json));                     },                     // Read JWT from cookie for normal requests and from query string for SignalR hub connections                     OnMessageReceived = context =>                     {                         var cookieToken = context.Request.Cookies[""taskflow_token""];                         if (!string.IsNullOrEmpty(cookieToken))                         {                             context.Token = cookieToken;                             return Task.CompletedTask;                         }                          var accessToken = context.Request.Query[""access_token""];                         var path = context.HttpContext.Request.Path;                         if (!string.IsNullOrEmpty(accessToken) && path.StartsWithSegments(""/hubs""))                         {                             context.Token = accessToken;                         }                         return Task.CompletedTask;                     }                 };             });"
